comment_id,article_id,comment_author,comment_datetime_displayed,comment_datetime,comment_content,comment_in_answer_to,comment_likes,comment_dislikes
DI20240902055600-15913080,DI20240902055600,Peret dels bous,"9/2/2024, 6:40:41 AM",2024-09-02 06:40:41,També som els primers en consum de tabac per habitant si atenem al nombre de paquets de tabac que es venen.........,,,
DI20240902055600-15913070,DI20240902055600,estevet,"9/2/2024, 6:39:25 AM",2024-09-02 06:39:25,"Ni som ""82.000 residents,"" ni rebem només ""3,5 milions de visitants estrangers cada any"": aquesta revista deu vendre publicitat més que contingut aprofundit. Dubto de la seva credibilitat.",,,
DI20240902055600-15912625,DI20240902055600,Jajaja,"9/2/2024, 5:55:38 AM",2024-09-02 05:55:38,No s ho creu ningu aixo.,,,
DI20240902055600-15912547,DI20240902055600,Hehe,"9/2/2024, 5:47:37 AM",2024-09-02 05:47:37,"Suposo que quan es parla de la seguretat es valora tema diamants de sang, tema contrabando, tema expropiacions als privats... vamos totes les coses que passen x alla a dalt i que es callen. No?",,,
DI20240902055600-15912514,DI20240902055600,Tenim a les portes,"9/2/2024, 5:44:57 AM",2024-09-02 05:44:57,Tenim a les portes l'acabament definitiu d'aquest estat de gràcia de seguretat a casa nostra. Qualsevol dia d'aquests la UE pretendrà imposar-nos una quota d'acolliment de gent majoritàriament vinguda de l'Africa subsahariana i els nostres polítics ens vendran que els compromissos adquirits ens obliguen a admetre'ls. ,,,
DI20240902055600-15912330,DI20240902055600,Galerie Voyageur,"9/2/2024, 5:20:52 AM",2024-09-02 05:20:52,Maxi sécurité mini fiscalité ,,,
DI20240902055600-15912320,DI20240902055600,Introduïu un nom,"9/2/2024, 5:19:24 AM",2024-09-02 05:19:24,"Hi ha un altre informe que assegura que vivim més que ningú al planeta i un altre que diu que bevem més alcohol que qualsevol altre país, la qüestió és posar un titular i generar clickbaits.",,,
DI20240902055600-15915851,DI20240902055600,Informes everywhere,"9/2/2024, 11:39:50 AM",2024-09-02 11:39:50,"Generar clickbaits és el nou periodisme, en comptes d'informar.",15912320,,
DI20240902055600-15912051,DI20240902055600,Josep,"9/2/2024, 4:50:03 AM",2024-09-02 04:50:03,"A la que tingueu els Mossos ja veure-ho,com us fotran fins els calçotets…fora bromes,sou segurs,nets i educats cosa que als països que us envolten no son gens.Seguiu així andorrans ",,,
DI20240902055600-15915471,DI20240902055600,Alex,"9/2/2024, 10:53:59 AM",2024-09-02 10:53:59,"els mossos nomès es dediquen a recaptar diners amb les multes ! s'han de pagar butifarrendums , el lloguer del xalet de waterloo, escoltes i el sou del l'inquilí il.luminat que fa temps que dóna la llauna",15912051,,
DI20240902055600-15925444,DI20240902055600,Mon,"9/3/2024, 11:49:01 AM",2024-09-03 11:49:01,obsessió malaltissa,15915471,,
DI20240902055600-15912315,DI20240902055600,Carles,"9/2/2024, 5:18:48 AM",2024-09-02 05:18:48,"totalment d'acord, però n'hi ha bastants que quan surten d'Andorra es deixen la educació a casa, especialment  a les carreteres",15912051,,
DI20240902055600-15911996,DI20240902055600,c´est la vie,"9/2/2024, 4:42:46 AM",2024-09-02 04:42:46,Ojo al dato de Francia. Es una barbaridad.,,,
DI20240902055600-15911443,DI20240902055600,Dilluns,"9/2/2024, 3:16:53 AM",2024-09-02 03:16:53,Hahaha. Bona manera de comença la setmana amb humor al pais expropiador comunista mes gran d'europa,,,
DI20240902055600-15911395,DI20240902055600,non fiascu,"9/2/2024, 3:08:27 AM",2024-09-02 03:08:27,"Bé, per una vegada m'ho crec!! Tot i que Mónaco o San Marino o Lietchenstein o qualsevol altre microestat civilitzat deuen de ser semblants",,,
DI20240902055600-15911176,DI20240902055600,Marc,"9/2/2024, 2:32:40 AM",2024-09-02 02:32:40,"Quan amb l'acord obriu fronteres i tasteu els okupes, ja veureu que maco tot. I aquests quan han ocupat no marxen, la llei els protegeix.",,,
DI20240902055600-15911160,DI20240902055600,Això no és veritat,"9/2/2024, 2:30:20 AM",2024-09-02 02:30:20,"a la web de CEO World, Andorra surt en posició 30 amb 91,19 punts i Monaco en primera posició amb 98 punts. Dit això, tampoc estic conforme amb que Andorra ocupi la 30a posició, vist els paisos que apareixen per sobre nostre...",,,
DI20240902055600-15911121,DI20240902055600,Joseph,"9/2/2024, 2:24:36 AM",2024-09-02 02:24:36,Un honor estar amb les dictadures arabs,,,
DI20240902055600-15911363,DI20240902055600,Som espantosos,"9/2/2024, 3:04:37 AM",2024-09-02 03:04:37,"No hi ha res com ser ""moderno"" com tu, bravo...!!!",15911121,,
DI20240902055600-15911050,DI20240902055600,Paradise,"9/2/2024, 2:09:42 AM",2024-09-02 02:09:42,El mes segur per fer txantxullos sense que ningu et vigili en res!,,,
DI20240902055600-15912100,DI20240902055600,Mi,"9/2/2024, 4:56:48 AM",2024-09-02 04:56:48,Touché!!!,15911050,,
DI20240902055600-15911380,DI20240902055600,Pobre...,"9/2/2024, 3:06:01 AM",2024-09-02 03:06:01,"Deus patir molt, no?",15911050,,
DI20240902055600-15912103,DI20240902055600,Mi,"9/2/2024, 4:57:18 AM",2024-09-02 04:57:18,Replicà el xanxullero ,15911380,,
DI20240902055600-15910785,DI20240902055600,Rebecca,"9/2/2024, 1:09:48 AM",2024-09-02 01:09:48,"Pues esto hay que mantenerlo, hay que regular la imigracion y el que la lie, para su casa!",,,
DI20240902055600-15910764,DI20240902055600,ara,"9/2/2024, 1:05:52 AM",2024-09-02 01:05:52,Volem més policies en les duanes.,,,
DI20240902055600-15910730,DI20240902055600,No UE,"9/2/2024, 12:58:11 AM",2024-09-02 00:58:11,"Trobant-nos al mig d'Europa, i sobretot al costat de França és un miracle. Malauradament les pressions de la UE en breu acabaran amb això, convertint-nos en país d'acollida sense filtres, amb tot el que comporta. NO a la UE",,,
DI20240902055600-15910728,DI20240902055600,No vull UE,"9/2/2024, 12:57:16 AM",2024-09-02 00:57:16,"Aviat tindrem el mateix índex que Barcelona, Toulouse o Perpignan.",,,
DI20240902055600-15910615,DI20240902055600,Anti-globalista,"9/2/2024, 12:30:06 AM",2024-09-02 00:30:06,Si es vota Sí a l’acord d’associació amb la UE la immigració il·legal de països tercermundistes es dispararà i això ja no serà així. Cal votar NO A LA UE!,,,
DI20240902055600-15910438,DI20240902055600,Ra,"9/1/2024, 11:48:38 PM",2024-09-01 23:48:38,"el que es segur es que si vens a Andorra, no et podras comprar un pis!",,,
DI20240902055600-15911359,DI20240902055600,Lo andorrà,"9/2/2024, 3:03:35 AM",2024-09-02 03:03:35,Tinc 25 i estic compran un pis amb un sou que no ariba els 2k. Si saps estalviar i et busques 2 feines pots tenir l'entrada,15910438,,
DI20240902055600-15919447,DI20240902055600,Mufló,"9/2/2024, 10:54:32 PM",2024-09-02 22:54:32,Clar que sí xaval. Que tens una hipoteca per 40 anys? Cuan pagarás al banc al final de l'hipoteca? Quina rabia els que penseu per tindre un pis sou millors. ,15911359,,
DI20240902055600-15911685,DI20240902055600,Noe,"9/2/2024, 3:56:51 AM",2024-09-02 03:56:51,"Quants diners t'han donat els teus pares perquè puguis comprar-te el pis? Explica-ho tot, va.",15911359,,
DI20240902055600-15916318,DI20240902055600,Bleda,"9/2/2024, 12:39:06 PM",2024-09-02 12:39:06,Jo tinc 40 i 9.pisos..cap hetencia ni ajuda familiar. Hi ha ki s'espabila i qui en comptes d'espabilarse per reconfortarse intente deslletimitzar ho que fan els que si s'han espabilat,15911685,,
DI20240902055600-15919457,DI20240902055600,Mufló,"9/2/2024, 10:56:32 PM",2024-09-02 22:56:32,"Pisos tindràs els que vulguis, ara valors no en tens ni un. Cuan vas al cau, el pisos es queden aquí, recorda-ho. ",15916318,,
DI20240902055600-15917056,DI20240902055600,Noe,"9/2/2024, 2:06:39 PM",2024-09-02 14:06:39,Bona història de ciència ficció.,15916318,,
DI20240902055600-15911313,DI20240902055600,Acomplexat i ressentit,"9/2/2024, 2:55:09 AM",2024-09-02 02:55:09,"Si ets un gandul segur que no, igual que a tots els paisos del mon",15910438,,
DI20240902055600-15910381,DI20240902055600,Lourdes,"9/1/2024, 11:34:17 PM",2024-09-01 23:34:17,Empatats amb el Salvador ,,,
DI20240902055600-15911319,DI20240902055600,El bo que ens queda.,"9/2/2024, 2:55:56 AM",2024-09-02 02:55:56,i per molts anys...,15910381,,
DI20240902055600-15910343,DI20240902055600,Violència vertical,"9/1/2024, 11:24:29 PM",2024-09-01 23:24:29,L'index té en compte la violència econòmica estructural?,,,
DI20240902055600-15911331,DI20240902055600,Digne sostenible,"9/2/2024, 2:57:23 AM",2024-09-02 02:57:23,Mires masses pelicules.,15910343,,
DI20240902055600-15911694,DI20240902055600,Noe,"9/2/2024, 3:58:09 AM",2024-09-02 03:58:09,"Home, tenir un sou de merda i haver de pagar 400 o 500 euros per una habitació a mi em sembla un atracament en tota regla. ",15911331,,
DI20240902055600-15914144,DI20240902055600,Kansinos!,"9/2/2024, 8:15:17 AM",2024-09-02 08:15:17,Doncs ves a viure a qualsevol dels dos paisos veins i veuràs el que és viure-hi. Parleu per parlar.... tots vosaltres...sense miraments i intentar veure mes enlla de la punta del propi nas.,15911694,,
DI20240902055600-15915576,DI20240902055600,Noe,"9/2/2024, 11:07:12 AM",2024-09-02 11:07:12,"Potser qui hauria de veure més enllà de la punta del propi nas ets tu, i fixar-te en les polítiques d'habitatge que hi ha a Alemanya, Dinamarca o Suècia. Hi ha vida més enllà d'Espanya i França.",15914144,,
DI20240902055600-15910340,DI20240902055600,Joan,"9/1/2024, 11:23:59 PM",2024-09-01 23:23:59,"És cert. De moment. Tot i que si votem si a l'acord d'associació, la seguretat que tenim és molt possible que desaparegui, i viure sense seguretat és un bon mal de cap!",,,
DI20240902055600-15910718,DI20240902055600,Pol,"9/2/2024, 12:54:48 AM",2024-09-02 00:54:48,Pots argumentar el teu raonament? ,15910340,,
DI20240902055600-15911690,DI20240902055600,Cx,"9/2/2024, 3:57:43 AM",2024-09-02 03:57:43,"Es refereix a que amb l'acord ja no es demanarien antecedents per a la majoria de gent UE. Tampoc es permetrien expulsions si no és un cas molt perillós segons el criteri de la UE, etc",15910718,,
DI20240902055600-15911272,DI20240902055600,Obri un diari,"9/2/2024, 2:48:18 AM",2024-09-02 02:48:18,"Obri un diari, i miri el que passa als països de la UE a nivell de seguretat gràcies a les seves desastroses polítiques a tot nivell. ",15910718,,
DI20240902055600-15914167,DI20240902055600,Kansinos!,"9/2/2024, 8:18:27 AM",2024-09-02 08:18:27,"Justament.... en aquests diaris que diu no se'n parla del greu nivell d'inseguretat existent. Tan sols consten fets que no es poden amagar o aquells que interessa difondre. Però no la realitat de la inseguretat. Per això només heu de parlar del dia a dia de policies, advocats penalistes i jutges de guardia....però clar.... aquests no poden difindre la informació perquè els casquen a tope per difondre ""informació protegida""",15911272,,
DI20240902055600-15910335,DI20240902055600,Seguretat,"9/1/2024, 11:23:00 PM",2024-09-01 23:23:00,"Doncs a veure si ho sabem mantenir, perque pinta que no",,,
DI20240902055600-15911346,DI20240902055600,Copiem tot lo dolent,"9/2/2024, 3:00:09 AM",2024-09-02 03:00:09,"Quan les coses van be, perquè canviar-les ??",15910335,,
DI20240902055600-15910188,DI20240902055600,Josep,"9/1/2024, 10:56:17 PM",2024-09-01 22:56:17,🫣,,,
DI20240902055600-15910149,DI20240902055600,Sindria,"9/1/2024, 10:42:51 PM",2024-09-01 22:42:51,"I si volem que segueixi així, hem de dir NO a l'acord amb la UE",,,
DI20240902055600-15910101,DI20240902055600,Rigor,"9/1/2024, 10:31:39 PM",2024-09-01 22:31:39,Un comentari en una revista magazine da para fabricar una notícia? ,,,
DI20240902055600-15909938,DI20240902055600,Andorrà,"9/1/2024, 9:48:58 PM",2024-09-01 21:48:58,Aqui s'amaguen estadistiques com a tot arreu... es segur però tb van a robar a casa del presi o joieriea i no passa res oi? hi han furts amb força.... i uns quants,,,
DI20240902055600-15911356,DI20240902055600,Som espantosos,"9/2/2024, 3:03:19 AM",2024-09-02 03:03:19,"Hi ha una revista que es diu ""Mundo Oculto"", que segurament et pot interessar.",15909938,,
DI20240902055600-15912129,DI20240902055600,Mi,"9/2/2024, 5:00:10 AM",2024-09-02 05:00:10,"Es ben sabut per la gent desperta que les revistes publiquen ho que l'amo diu, no hi ha més",15911356,,
DI20240929122800-19123671,DI20240929122800,Carla,"9/29/2024, 10:48:28 AM",2024-09-29 10:48:28,Els propietaris dels immobles son societats a traves de les societas compren els pisos. Tenen una bona estructura montada,,,
DI20240929122800-19122924,DI20240929122800,Fart de Tot,"9/29/2024, 10:01:22 AM",2024-09-29 10:01:22,S'arruïnen i volen que tothom acabi com ells,,,
DI20240929122800-19122625,DI20240929122800,Andorranix,"9/29/2024, 9:34:10 AM",2024-09-29 09:34:10,La coordinadora aquesta millor que estigui ben calladeta. Que el Crespo ja el coneixem be! ,,,
DI20240929122800-19122017,DI20240929122800,Anti-comunista,"9/29/2024, 8:33:24 AM",2024-09-29 08:33:24,"Si us plau limitem el poder d’aquests coordinadora, ens portarà a la Ruïna. Esta dirigida per comunistes. Molt cuidado",,,
DI20240929122800-19122357,DI20240929122800,Bah,"9/29/2024, 9:08:22 AM",2024-09-29 09:08:22,Tot el que diu és anticonstitucional així que no et preocupis.. ,19122017,,
DI20240927162300-17084266,DI20240927162300,Ani,"9/27/2024, 1:11:06 PM",2024-09-27 13:11:06,Tot se resum €€€€€€,,,
DI20240927162300-17078185,DI20240927162300,Globalista,"9/27/2024, 5:33:18 AM",2024-09-27 05:33:18,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,,
DI20240927162300-17077137,DI20240927162300,fiascu,"9/27/2024, 3:48:40 AM",2024-09-27 03:48:40,"Hi ha algun altre camp al país homologat per la FIFA que no sigui el Nacional? Llavors la Selecció Nacional de Fútbol, on ha de jugar? Al Nacional. Punt final de la qüestió. No es pot utlitzar l'Estat per perjudicar o anar en contra de ningú. L'Estat inverteix en Estadis públics de l'esport que sigui per a tothom. Si no, el Morabanc Andorra que es faci el seu propi camp, no?",,,
DI20240927162300-17076289,DI20240927162300,PEP,"9/27/2024, 1:42:04 AM",2024-09-27 01:42:04,"Ja cansa aquest tema... no entenc perquè donar tantes voltes si són els únics que poden portar algo d'aficionats al Nacional... que els hi deixin i ja esta, qüestió de logica",,,
DI20240927162300-17076797,DI20240927162300,F,"9/27/2024, 3:01:26 AM",2024-09-27 03:01:26,Doncs si que cansa si...això ja es va deixar clar i no hi ha volta de fulla. Es van ficar tots d'acord i ja està.,17076289,,
DI20240927162300-17076216,DI20240927162300,Shitleague,"9/27/2024, 1:30:13 AM",2024-09-27 01:30:13,FAR-SANTS,,,
DI20240927162300-17076017,DI20240927162300,Joan,"9/27/2024, 12:58:06 AM",2024-09-27 00:58:06,Enèsima farsa. Tothom sap des del primer dia que no tenen cap intenció de fer un camp (no té cap sentit econòmic). Ara ja tornen a estar al lloc que volien i si pugen tornaran a apretar per seguir al nacional ,,,
DI20240927162300-17080712,DI20240927162300,Wally,"9/27/2024, 8:34:41 AM",2024-09-27 08:34:41,Tal qual!,17076017,,
DI20240927162300-17075781,DI20240927162300,Canillenc,"9/27/2024, 12:25:12 AM",2024-09-27 00:25:12,"El que no entenc és perquè la única entitat a la qeu se li demana fer un camp és el futbol. El bàsquet juga en un pavelló pagat i remodelat per govern, el volley, l'handball i el hoquei en pavellons també públics i el rugbi vol jugar en un camp pagat per la FIFA i que excedeix de llarg les necessitats que ells tenen. El perjudicat sempre és el futbol que curiosament és l'esport més seguit del país. Que li preguntin a la FAF!",,,
DI20240927162300-17079851,DI20240927162300,Privat,"9/27/2024, 7:33:49 AM",2024-09-27 07:33:49,"Canillenc,estem parlant de un club privat. I final",17075781,,
DI20240927162300-17076879,DI20240927162300,nuno,"9/27/2024, 3:14:21 AM",2024-09-27 03:14:21,"Pues si es aixi, aqui tothom de prestat i el futbol si no tens camp t ens va a jugar a Alas.",17075781,,
DI20240927162300-17075420,DI20240927162300,Realitat,"9/26/2024, 11:36:55 PM",2024-09-26 23:36:55,"El mateix president deia que no volien fer encamp perque era car. Amb una inversio de 25 milions, on el seu esponsor en posava 10, el comu 10 i lloguer gratuit per 50 anys. Ara tan sols en lloguer volien gastar 40 milions i per l'aspecte de la foto del camp, uns 35/40 milions més. De posar ells aprox 10 a posar-ne 80... ara ja sabeu per que l'acord s'ha trencat. Es una mesura de pressió més cap a govern i la població en general. Ho diuen ara que estan en un bona posició a la classificació per tenir de costat als seguidors generant una maror favorable per a futurs escenaris. El circ ha començat i tornaran a voler seguir al nacional. en cas d'aconseguir-ho.... seguent pas... pique fara pressió a la LIGA perque els deixein jugar en mesures no reglamentaries",,,
DI20240927162300-17075730,DI20240927162300,Hater,"9/27/2024, 12:17:58 AM",2024-09-27 00:17:58,Però si tenen 1000 seguidors només,17075420,,
DI20240927162300-17076204,DI20240927162300,HATERILLU :),"9/27/2024, 1:27:48 AM",2024-09-27 01:27:48,Hi ha algun club que pugui jugar a aquest estadi que en tingui més? Perquè l'alternativa és el rugby que en té 10...,17075730,,
DI20240927162300-17077874,DI20240927162300,Hater,"9/27/2024, 5:05:20 AM",2024-09-27 05:05:20,"Com a mesura de pressió em sembla igual 1000 que 10...que per cert, presionen millor pel que es veu. Si parléssim d'una massa de 10000 aficionats i que a sobre voten ja seria diferent",17076204,,
DI20240927162300-17075680,DI20240927162300,Natalie que te vi,"9/27/2024, 12:12:16 AM",2024-09-27 00:12:16,"Han estat marejant la perdiu per que pensen que ho pagarem entre tots quan a Encamp ho tenien tot a favor, be no , ells no volien pagar la seva part…..",17075420,,
DI20240927162300-17076868,DI20240927162300,eder S,"9/27/2024, 3:12:35 AM",2024-09-27 03:12:35,"a encamp no seria lo mateix  ho sento  molt he anat a encamp i a Andorra la vella, i no hi ha color.a mes no hi aniria tanta gent com ara a andorra ..be una llastima pero segon el propietari del camp si que hi havia una volunta del andorra pero entenc perfectament el propietari del camp en cas de no pagar el  lloguer que fas?, una instal.lacio feta etc..es complicat  potser les garanties de pagament no eran les mes  segures..",17075680,,
DI20240927162300-17075213,DI20240927162300,Milan,"9/26/2024, 11:08:35 PM",2024-09-26 23:08:35,A l’espera que el rugbi és deixi tornar s comprar per no liar-la tornant al Nacional. El conveni és improrrogable!,,,
DI20240927162300-17074912,DI20240927162300,Joanet,"9/26/2024, 10:08:18 PM",2024-09-26 22:08:18,A aquests no els han dit que portar les mans a la butxaca és lletgíssim?,,,
DI20240926195300-17070877,DI20240926195300,Lleialtat,"9/26/2024, 12:21:49 PM",2024-09-26 12:21:49,"Andbus, aquella empresa que fa cosetes per quedar bé de cara a la galeria…",,,
DI20240926061600-17064651,DI20240926061600,Caoità aranya,"9/26/2024, 2:59:50 AM",2024-09-26 02:59:50,Segurament ella en té moltes dades que justifiquen el fer l'esmeta a la totalitat. O potser no en te cap dada i el que fa és obstrucció,,,
DI20240926061600-16752360,DI20240926061600,Un fart,"9/25/2024, 10:18:28 PM",2024-09-25 22:18:28,"Es que a veure si em d’espera els estudis , les dades , els informes etc etc doncs així va el País eh que uno se murio esperando ",,,
DI20240926061600-16731910,DI20240926061600,Ex-DA,"9/25/2024, 10:08:42 PM",2024-09-25 22:08:42,La Carine farà un patac de vots a les properes generals,,,
DI20240926061600-16712488,DI20240926061600,Perdoni?,"9/25/2024, 9:59:28 PM",2024-09-25 21:59:28,La Sra Montaner encara treballa al món immobiliari?,,,
DI20240926061600-17064284,DI20240926061600,Coutadana,"9/26/2024, 2:08:46 AM",2024-09-26 02:08:46,Comentari fastigós! Així va el país!,16712488,,
DI20240925095500-16569531,DI20240925095500,Lol,"9/25/2024, 8:52:21 PM",2024-09-25 20:52:21,La única que val la pena ! Tot els demès no valen rès ! ,,,
DI20240925095500-16397185,DI20240925095500,andorrà imparcial,"9/25/2024, 11:37:35 AM",2024-09-25 11:37:35,"Andorra Endavant fotrà una empenta cap endavant...uff. Si ja va sorprende en les últimes eleccions, al tanto les següents.. ",,,
DI20240925095500-16390995,DI20240925095500,JFK,"9/25/2024, 3:52:28 AM",2024-09-25 03:52:28,Un cop mes populisme pur i dur al que ens té acostumats aquesta senyora.,,,
DI20240925095500-16392375,DI20240925095500,Lol,"9/25/2024, 5:54:13 AM",2024-09-25 05:54:13,"Claro populista el que quiere usar su cerebro y sentido común. Es mejor ser uno perdido y dejarse llevar por la corriente. Luego serás el primero a llorar cuando te impongan impuestos, obligaciones que vayan en contra de todo sentido común. Tranquilo vamos por buen camino para estampar nuestras cabezas contra una pared ",16390995,,
DI20240925095500-16392149,DI20240925095500,Bot,"9/25/2024, 5:38:33 AM",2024-09-25 05:38:33,El seu comentari és el més semblant a un Bot del des-govern.,16390995,,
DI20240925095500-16396014,DI20240925095500,Lol,"9/25/2024, 10:10:45 AM",2024-09-25 10:10:45,"Claro más bot serás tú. Que no sabe que existe un cerebro para pensar, reflexionar, aprender y ver lo que no se tiene que hacer. Si no tienes sentido común problema tuyo.",16392149,,
DI20240925095500-16390536,DI20240925095500,Una escletxa de llum,"9/25/2024, 2:58:14 AM",2024-09-25 02:58:14,"Gracies Sra Montaner , x fi veig que algu d aquest govern diu  alguna cosa coherent, i  demostra com  a minim sentit comu , reflexio i genera dubtes, per les fatals  consequencies que de ben segur tindran aquestes noves lleis que el Sr Espot ja ens ha avançat fermament que NO HI HA MARXA ENRERA . No sap l alleujament que sento, al menys hi ha algu en aquest govern que realment esta compromes amb el futur de tots els ciutadans i del nostre pais . GRACIES 🥰",,,
DI20240925095500-16390251,DI20240925095500,Fer les coses ben fetes!,"9/25/2024, 2:17:38 AM",2024-09-25 02:17:38,"Felicitats a la Sra. Montaner i a AE un cop més! Aquí , ""el món polític "" no ens té acostumats a parlar clar i vetllar pel benestar ciutadà i a Fer les coses amb cap i peus, ben fonamentat, AIXI ES COM ES FAN LES COSES BEN FETES!",,,
DI20240925054800-16389799,DI20240925054800,Super mediocres,"9/25/2024, 1:10:10 AM",2024-09-25 01:10:10,Polítics nefastos i ineptes ,,,
DI20240925054800-16389254,DI20240925054800,Jove andorrà,"9/24/2024, 11:42:03 PM",2024-09-24 23:42:03,Els joves ja ens donem per vençuts. D'aquí 5-10 anys la societat andorrana estarà composta per gent de 45 anys cap a dalt... i no serà pas per la baixa natalitat. ,,,
DI20240925054800-16388989,DI20240925054800,35 anys Peter Pan,"9/24/2024, 10:44:10 PM",2024-09-24 22:44:10,"Estem construint una generació d'assistits, veritables joguines trencades. Més que ajudes, els nostres joves necessiten oportunitats dins un sistema més just i equitatiu.",,,
DI20240925054800-16388956,DI20240925054800,Mama vull ser política,"9/24/2024, 10:38:34 PM",2024-09-24 22:38:34,Vacances familiars pagades a la villa olímpica. ,,,
DI20240925054800-16388691,DI20240925054800,Bona feina,"9/24/2024, 9:53:09 PM",2024-09-24 21:53:09,Gràcies a les accions del govern. Els joves ja no necessiten ajuda. Cobren un bon salari i tenen accés a un habitatge digne. Encara que hi hagi gent que digui el contrari.,,,
DI20240925054800-16388922,DI20240925054800,El club,"9/24/2024, 10:32:35 PM",2024-09-24 22:32:35,"Ironitzes, o vius a la lluna o univers DA.",16388691,,
DI20240924130700-16386558,DI20240924130700,Il·luminats,"9/24/2024, 3:33:07 PM",2024-09-24 15:33:07,Es volen carregar tota l'economia! Aquesta gent empobriran el país i es dedicaran a repartir la misèria!,,,
DI20240924130700-16383700,DI20240924130700,Ciao,"9/24/2024, 11:00:33 AM",2024-09-24 11:00:33,"Pais de izquierdosos, transfiero mis millones a luxemburgo y me largo. Suerte con los perroflautas",,,
DI20240924130700-16385543,DI20240924130700,Ciao ciao,"9/24/2024, 1:37:19 PM",2024-09-24 13:37:19,Bon viatge !,16383700,,
DI20240924130700-16385250,DI20240924130700,Les dues Andorra,"9/24/2024, 1:11:12 PM",2024-09-24 13:11:12,Venuts I traïdors varen confiar en vosaltres.,16383700,,
DI20240924130700-16385188,DI20240924130700,RAGNAR,"9/24/2024, 1:04:02 PM",2024-09-24 13:04:02,Que pesats aquests que no pareu de dir que marxeu.,16383700,,
DI20240924130700-16384374,DI20240924130700,BON VIATGE,"9/24/2024, 11:59:00 AM",2024-09-24 11:59:00,👋🏻👋🏻👋🏻....💪🏻🇦🇩💪🏻,16383700,,
DI20240924130700-16383626,DI20240924130700,Alex,"9/24/2024, 10:53:30 AM",2024-09-24 10:53:30,"Si Concòrdia governa, Andorra anirà directe cap al Socialisme. Tothom marxarà d'aquest país i repartireu la misèria, com al 2013 que no tenieu ni cinc.",,,
DI20240924130700-16384529,DI20240924130700,BON VIATGE,"9/24/2024, 12:10:02 PM",2024-09-24 12:10:02,L'únic que heu aportat al país a sigut destrucció social a les famílies.,16383626,,
DI20240924130700-16387060,DI20240924130700,Alex,"9/24/2024, 4:52:18 PM",2024-09-24 16:52:18,"Crec que tens una confusió notable. Els nouvinguts ni han fet les torres, ni les fonts de colors, ni t'han robat els calers que tenies estalviats.",16384529,,
DI20240924130700-16384809,DI20240924130700,jaa,"9/24/2024, 12:31:37 PM",2024-09-24 12:31:37,"Si que ho trobararieu a faltar si passa, perque no hi haurà un duro per a tanta festa de subvencions, ajudes, sanitat, pensions etc. No saber la història d'Andorra et porta a parlar amb ignorància, Andorra sempre ha millorat per la gent d'afora, gent amb diners i sense diners que han prosperat perque s'ho van currar bé.",16384529,,
DI20240924130700-16381988,DI20240924130700,Sebas,"9/24/2024, 8:37:35 AM",2024-09-24 08:37:35,"Podriem indexar el numero de permisos de quota general al % de poblacio activa que treballa a l administracio publica, comuns i parapublica.... si el sector public no para d absorvir treballadors, el privat s ofega i el barco sencer s enfonsa.",,,
DI20240924130700-16381582,DI20240924130700,Sergio,"9/24/2024, 8:07:16 AM",2024-09-24 08:07:16,"Andorra está canviant molt a pitjor pero crec qué ve imposat per Espanya i França sobretot, i Unió Europea. No tenim tanta independencia com creiem.",,,
DI20240924130700-16382919,DI20240924130700,Desperta,"9/24/2024, 9:53:06 AM",2024-09-24 09:53:06,Npi,16381582,,
DI20240924130700-16380630,DI20240924130700,Vililla,"9/24/2024, 6:55:54 AM",2024-09-24 06:55:54,Uns punkipijos indocumentats ,,,
DI20240924130700-16379449,DI20240924130700,HABITATGES DIGNES,"9/24/2024, 5:13:17 AM",2024-09-24 05:13:17,"CONCÒRDIA, necessitem que agafeu el timó del país i amb l'ajuda del PS redreçar-lo, perquè aquest govern ens ha portat a unes aigües turbulentes que esta ofegant a la població per la mala gestió del capità i la seva tripulació.",,,
DI20240924130700-16382273,DI20240924130700,Sicofants,"9/24/2024, 8:58:31 AM",2024-09-24 08:58:31,Hala! ,16379449,,
DI20240924130700-16381920,DI20240924130700,"Sí, però...","9/24/2024, 8:33:09 AM",2024-09-24 08:33:09,Sortirem del foc per caure en les brases.,16379449,,
DI20240924130700-16381246,DI20240924130700,Carme,"9/24/2024, 7:41:49 AM",2024-09-24 07:41:49,+2,16379449,,
DI20240924130700-16380838,DI20240924130700,Jordi,"9/24/2024, 7:08:52 AM",2024-09-24 07:08:52,+1,16379449,,
DI20240924130700-16379162,DI20240924130700,Sandra,"9/24/2024, 4:46:21 AM",2024-09-24 04:46:21,"Molt bé concòrdia voleu limitar la quota general !!!! Com no sou ni empresari ni res semblan així anem, sou igual que Andorra endevant empresaris d’èxit jajajajja quin fart de riure.",,,
DI20240924130700-16382997,DI20240924130700,Desperta,"9/24/2024, 10:01:12 AM",2024-09-24 10:01:12,Digues que si maca. Que els portin de fora que cobren una miseria i treballen com el cul. Ja fa dies que t'han calat. T'estimes ben poc el teu pais. Primer la pela i els demes que es fotin. Arribara un día que plorareu els.temps en qué els negocis els portaven el pares i els avis. Tu i els teus foteu el.pais a.la.merda,16379162,,
